date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:36	87532/87532	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Nov%202023%2020:46:18%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/jquery-3.7.1.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/jquery-3.7.1.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:37	7729/7729	---M--	200	added ('OK')	application/javascript	date:Sat,%2022%20Jul%202023%2000:36:34%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/validator.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/validator.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:37	21081/21081	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2021:56:50%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/jquery.slicknav.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/jquery.slicknav.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:37	9028/9028	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jan%202024%2022:38:52%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/jquery.waypoints.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:37	1057/1057	---M--	200	added ('OK')	application/javascript	date:Fri,%2021%20Jul%202023%2022:33:06%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/jquery.counterup.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/jquery.counterup.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:38	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Feb%202022%2005:50:42%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/jquery.magnific-popup.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:38	23366/23366	---M--	200	added ('OK')	application/javascript	date:Sat,%2022%20Jul%202023%2019:16:52%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/SmoothScroll.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/SmoothScroll.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:38	148486/148486	---M--	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2022:17:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/swiper-bundle.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/swiper-bundle.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:39	2072/2072	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Jan%202024%2023:02:10%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/parallaxie.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/parallaxie.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:39	3720/3720	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Jun%202024%2023:22:24%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/magiccursor.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/magiccursor.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:39	15524/15524	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2018:45:42%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/SplitText.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/SplitText.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:39	16155/16155	---M--	200	added ('OK')	application/javascript	date:Fri,%2012%20Jan%202024%2018:42:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/ScrollTrigger.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/ScrollTrigger.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:40	63403/63403	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Nov%202021%2017:25:12%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/gsap.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/gsap.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:40	64021/64021	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20Jul%202024%2022:55:10%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/jquery.mb.YTPlayer.min.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/jquery.mb.YTPlayer.min.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:40	16064/16064	---M--	200	added ('OK')	application/javascript	date:Sun,%2019%20Mar%202017%2014:56:32%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/wow.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/wow.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:40	8701/8701	---M--	200	added ('OK')	application/javascript	date:Thu,%2011%20Jul%202024%2001:46:48%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/js/function.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/js/function.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:40	18768/18768	---M--	200	added ('OK')	application/javascript	date:Sat,%2031%20Aug%202024%2005:54:32%20GMT	https://demo.awaikenthemes.com/assets/js/theme-panel.js	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/assets/js/theme-panel.js	(from https://demo.awaikenthemes.com/html-preview/dentaire/index.html)
20:07:41	24488/24488	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-regular-400.woff2	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:42	109808/109808	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-brands-400.woff2	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:42	63348/63348	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-regular-400.ttf	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:43	189684/189684	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-brands-400.ttf	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:43	4568/4568	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-v4compatibility.woff2	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:43	150020/150020	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-solid-900.woff2	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:43	10172/10172	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-v4compatibility.ttf	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:43	406/406	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Jul%202024%2023:19:42%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/arrow-blue.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/arrow-blue.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:44	313/313	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Jul%202024%2017:45:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-sub-heading.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-sub-heading.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:44	2276/2276	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/hero-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/hero-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:44	1621/1621	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/about-bg-image.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/about-bg-image.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:44	394668/394668	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2000:27:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/webfonts/fa-solid-900.ttf	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/all.css)
20:07:45	3866/3866	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/our-service-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/our-service-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:45	399/399	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Jul%202024%2019:47:56%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/arrow-white.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/arrow-white.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:45	4439/4439	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/why-choose-us-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/why-choose-us-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:45	2419/2419	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/our-team-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/our-team-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:46	208309/208309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2022:59:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/hero-bg.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/hero-bg.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:46	1914/1914	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/our-blog-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/our-blog-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:46	1617/1617	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/footer-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/footer-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:46	899/899	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jul%202024%2005:32:43%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/page-header-bg.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/page-header-bg.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:46	229071/229071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2019:58:28%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/visit-clinic-bg.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/visit-clinic-bg.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:46	2374/2374	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2019:40:40%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-blockquote.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-blockquote.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:47	953/953	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2021:15:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-eye.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-eye.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/css/custom.css)
20:07:47	10253/10253	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2022:29:54%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/client-logo-1.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/client-logo-1.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:48	5605/5605	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2022:30:28%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/client-logo-3.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/client-logo-3.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:48	44730/44730	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2022:30:20%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/client-logo-2.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/client-logo-2.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:48	188606/188606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2023:54:42%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/hero-bg-2.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/hero-bg-2.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/index-4.html)
20:07:49	110715/110715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2021:53:20%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-2.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:49	118842/118842	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2021:52:40%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-1.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:50	107676/107676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2021:54:20%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-3.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-3.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:50	3401/3401	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2021:09:06%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-5.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-5.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service.html)
20:07:50	3556/3556	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2021:09:14%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-6.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-6.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service.html)
20:07:50	102656/102656	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2021:55:08%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-4.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/dental-process-img-4.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:50	6591/6591	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2021:09:24%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-7.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-7.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service.html)
20:07:50	3352/3352	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2021:09:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-8.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-services-8.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service.html)
20:07:50	3587/3587	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Jul%202024%2018:29:02%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-cta.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-cta.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service-single.html)
20:07:52	151142/151142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2001:44:42%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/service-single-img.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/service-single-img.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service-single.html)
20:07:53	113827/113827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:32:28%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/service-entry-img-1.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/service-entry-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service-single.html)
20:07:53	163948/163948	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:32:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/service-entry-img-2.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/service-entry-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/service-single.html)
20:07:53	172033/172033	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2017:33:56%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/post-4.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/post-4.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/blog.html)
20:07:53	379758/379758	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2002:26:48%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/expertise-experience-img.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/expertise-experience-img.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/about.html)
20:07:55	178068/178068	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2017:34:40%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/post-5.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/post-5.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/blog.html)
20:07:55	153634/153634	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2017:35:22%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/post-6.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/post-6.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/blog.html)
20:07:55	168986/168986	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2017:36:58%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/post-7.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/post-7.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/blog.html)
20:07:55	179625/179625	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2017:41:08%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/post-8.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/post-8.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/blog.html)
20:07:56	132521/132521	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2001:50:10%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/team-5.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/team-5.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team.html)
20:07:57	163722/163722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2017:44:26%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/post-9.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/post-9.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/blog.html)
20:07:57	114370/114370	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2001:50:26%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/team-6.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/team-6.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team.html)
20:07:57	139241/139241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2001:41:00%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/team-7.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/team-7.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team.html)
20:07:57	18198/18198	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jul%202024%2002:36:22%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-1.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-1.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team-single.html)
20:07:57	15587/15587	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jul%202024%2002:38:34%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-2.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-2.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team-single.html)
20:07:57	130696/130696	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jul%202024%2001:43:52%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/team-8.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/team-8.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team.html)
20:07:57	25911/25911	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jul%202024%2002:39:06%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-3.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-3.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team-single.html)
20:07:58	16759/16759	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jul%202024%2002:41:32%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-4.svg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/icon-award-4.svg	(from https://demo.awaikenthemes.com/html-preview/dentaire/team-single.html)
20:07:59	135759/135759	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:07:10%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-1.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-1.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:00	162062/162062	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:08:50%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-4.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-4.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
